date,product,store,demand,is_promotion,unit_cost,selling_price,holding_cost_per_unit,stockout_cost_per_unit,temperature,is_weekend,is_holiday
2022-11-19,Electronics,Store_A,49,0,150,235.02,3.0,22.5,4.6,1,0
2022-11-20,Electronics,Store_A,48,0,150,248.86,3.0,22.5,12.0,1,0
2022-11-21,Electronics,Store_A,53,0,150,264.53,3.0,22.5,11.6,0,0
2022-11-22,Electronics,Store_A,73,1,150,202.61,3.0,22.5,12.3,0,0
2022-11-23,Electronics,Store_A,60,0,150,218.05,3.0,22.5,7.9,0,0
2022-11-24,Electronics,Store_A,51,0,150,240.78,3.0,22.5,12.3,0,0
2022-11-25,Electronics,Store_A,63,0,150,204.14,3.0,22.5,6.5,0,1
2022-11-26,Electronics,Store_A,56,0,150,234.39,3.0,22.5,13.2,1,1
2022-11-27,Electronics,Store_A,63,0,150,214.24,3.0,22.5,8.9,1,1
2022-11-28,Electronics,Store_A,76,0,150,236.27,3.0,22.5,11.7,0,1
2022-11-29,Electronics,Store_A,93,1,150,240.12,3.0,22.5,12.6,0,1
2022-11-30,Electronics,Store_A,79,0,150,210.9,3.0,22.5,13.6,0,1
2022-12-01,Electronics,Store_A,65,0,150,262.5,3.0,22.5,11.7,0,0
2022-12-02,Electronics,Store_A,55,0,150,215.61,3.0,22.5,10.7,0,0
2022-12-03,Electronics,Store_A,54,0,150,202.17,3.0,22.5,10.6,1,0
2022-12-04,Electronics,Store_A,58,0,150,207.6,3.0,22.5,9.6,1,0
2022-12-05,Electronics,Store_A,55,0,150,202.18,3.0,22.5,14.9,0,0
2022-12-06,Electronics,Store_A,82,1,150,236.0,3.0,22.5,18.6,0,0
2022-12-07,Electronics,Store_A,73,0,150,232.26,3.0,22.5,8.9,0,0
2022-12-08,Electronics,Store_A,64,0,150,225.32,3.0,22.5,11.9,0,0
2022-12-09,Electronics,Store_A,57,0,150,269.34,3.0,22.5,17.8,0,0
2022-12-10,Electronics,Store_A,50,0,150,238.38,3.0,22.5,13.1,1,0
2022-12-11,Electronics,Store_A,46,0,150,221.62,3.0,22.5,12.8,1,0
2022-12-12,Electronics,Store_A,68,1,150,255.03,3.0,22.5,15.3,0,0
2022-12-13,Electronics,Store_A,71,0,150,243.82,3.0,22.5,15.8,0,0
2022-12-14,Electronics,Store_A,64,0,150,245.21,3.0,22.5,12.0,0,0
2022-12-15,Electronics,Store_A,92,0,150,249.8,3.0,22.5,21.8,0,1
2022-12-16,Electronics,Store_A,81,0,150,266.82,3.0,22.5,14.1,0,1
2022-12-17,Electronics,Store_A,71,0,150,235.19,3.0,22.5,18.3,1,1
2022-12-18,Electronics,Store_A,96,1,150,221.07,3.0,22.5,15.8,1,1
2022-12-19,Electronics,Store_A,83,0,150,206.43,3.0,22.5,12.7,0,1
2022-12-20,Electronics,Store_A,94,0,150,258.15,3.0,22.5,19.5,0,1
2022-12-21,Electronics,Store_A,93,0,150,251.65,3.0,22.5,18.1,0,1
2022-12-22,Electronics,Store_A,93,0,150,248.16,3.0,22.5,19.4,0,1
2022-12-23,Electronics,Store_A,90,1,150,222.01,3.0,22.5,15.3,0,1
2022-12-24,Electronics,Store_A,90,1,150,217.91,3.0,22.5,20.3,1,1
2022-12-25,Electronics,Store_A,88,0,150,233.68,3.0,22.5,15.1,1,1
2022-12-26,Electronics,Store_A,88,0,150,258.86,3.0,22.5,18.7,0,1
2022-12-27,Electronics,Store_A,94,0,150,260.85,3.0,22.5,22.5,0,1
2022-12-28,Electronics,Store_A,100,0,150,217.85,3.0,22.5,21.0,0,1
2022-12-29,Electronics,Store_A,100,1,150,247.12,3.0,22.5,18.4,0,1
2022-12-30,Electronics,Store_A,84,0,150,256.69,3.0,22.5,20.3,0,1
2022-12-31,Electronics,Store_A,89,0,150,252.36,3.0,22.5,19.1,1,1
2023-01-01,Electronics,Store_A,46,0,150,205.98,3.0,22.5,20.5,1,0
2023-01-02,Electronics,Store_A,66,0,150,227.44,3.0,22.5,20.7,0,0
2023-01-03,Electronics,Store_A,61,0,150,202.92,3.0,22.5,21.7,0,0
2023-01-04,Electronics,Store_A,77,0,150,243.77,3.0,22.5,17.2,0,0
2023-01-05,Electronics,Store_A,67,0,150,269.61,3.0,22.5,21.1,0,0
2023-01-06,Electronics,Store_A,71,1,150,204.1,3.0,22.5,20.3,0,0
2023-01-07,Electronics,Store_A,57,0,150,199.67,3.0,22.5,19.9,1,0
2023-01-08,Electronics,Store_A,52,0,150,241.79,3.0,22.5,24.8,1,0
2023-01-09,Electronics,Store_A,62,0,150,261.5,3.0,22.5,21.7,0,0
2023-01-10,Electronics,Store_A,72,0,150,226.06,3.0,22.5,19.1,0,0
2023-01-11,Electronics,Store_A,80,0,150,195.83,3.0,22.5,25.1,0,0
2023-01-12,Electronics,Store_A,70,0,150,214.49,3.0,22.5,23.0,0,0
2023-01-13,Electronics,Store_A,63,0,150,211.14,3.0,22.5,20.0,0,0
2023-01-14,Electronics,Store_A,66,1,150,236.1,3.0,22.5,23.5,1,0
2023-01-15,Electronics,Store_A,55,0,150,219.35,3.0,22.5,23.7,1,0
2023-01-16,Electronics,Store_A,59,0,150,224.59,3.0,22.5,22.7,0,0
2023-01-17,Electronics,Store_A,77,0,150,266.65,3.0,22.5,24.9,0,0
2023-01-18,Electronics,Store_A,83,0,150,227.82,3.0,22.5,21.2,0,0
2023-01-19,Electronics,Store_A,73,0,150,242.79,3.0,22.5,27.6,0,0
2023-01-20,Electronics,Store_A,66,0,150,241.05,3.0,22.5,27.5,0,0
2023-01-21,Electronics,Store_A,67,1,150,250.31,3.0,22.5,25.5,1,0
2023-01-22,Electronics,Store_A,61,0,150,201.36,3.0,22.5,25.8,1,0
2023-01-23,Electronics,Store_A,66,0,150,217.24,3.0,22.5,29.7,0,0
2023-01-24,Electronics,Store_A,80,0,150,208.89,3.0,22.5,29.5,0,0
2023-01-25,Electronics,Store_A,81,0,150,252.33,3.0,22.5,24.1,0,0
2023-01-26,Electronics,Store_A,77,0,150,223.65,3.0,22.5,30.4,0,0
2023-01-27,Electronics,Store_A,67,0,150,253.1,3.0,22.5,23.9,0,0
2023-01-28,Electronics,Store_A,59,0,150,267.64,3.0,22.5,27.1,1,0
2023-01-29,Electronics,Store_A,69,0,150,251.11,3.0,22.5,32.6,1,0
2023-01-30,Electronics,Store_A,68,0,150,220.37,3.0,22.5,28.5,0,0
2023-01-31,Electronics,Store_A,77,0,150,227.41,3.0,22.5,23.8,0,0
2023-02-01,Electronics,Store_A,84,0,150,213.05,3.0,22.5,28.3,0,0
2023-02-02,Electronics,Store_A,77,0,150,243.44,3.0,22.5,27.6,0,0
2023-02-03,Electronics,Store_A,69,0,150,258.49,3.0,22.5,29.1,0,0
2023-02-04,Electronics,Store_A,66,0,150,229.54,3.0,22.5,26.1,1,0
2023-02-05,Electronics,Store_A,68,0,150,244.21,3.0,22.5,30.9,1,0
2023-02-06,Electronics,Store_A,74,0,150,265.3,3.0,22.5,29.0,0,0
2023-02-07,Electronics,Store_A,93,1,150,249.45,3.0,22.5,28.9,0,0
2023-02-08,Electronics,Store_A,83,0,150,258.05,3.0,22.5,24.9,0,0
2023-02-09,Electronics,Store_A,87,0,150,233.13,3.0,22.5,32.8,0,0
2023-02-10,Electronics,Store_A,77,0,150,260.5,3.0,22.5,31.6,0,0
2023-02-11,Electronics,Store_A,62,0,150,229.62,3.0,22.5,31.4,1,0
2023-02-12,Electronics,Store_A,82,1,150,269.39,3.0,22.5,27.3,1,0
2023-02-13,Electronics,Store_A,92,1,150,210.3,3.0,22.5,29.0,0,0
2023-02-14,Electronics,Store_A,85,0,150,209.1,3.0,22.5,34.8,0,0
2023-02-15,Electronics,Store_A,86,0,150,195.39,3.0,22.5,35.0,0,0
2023-02-16,Electronics,Store_A,74,0,150,206.17,3.0,22.5,27.5,0,0
2023-02-17,Electronics,Store_A,68,0,150,249.16,3.0,22.5,24.7,0,0
2023-02-18,Electronics,Store_A,59,0,150,225.95,3.0,22.5,35.6,1,0
2023-02-19,Electronics,Store_A,72,0,150,201.97,3.0,22.5,29.7,1,0
2023-02-20,Electronics,Store_A,85,0,150,199.86,3.0,22.5,30.7,0,0
2023-02-21,Electronics,Store_A,91,0,150,240.26,3.0,22.5,37.4,0,0
2023-02-22,Electronics,Store_A,83,0,150,256.88,3.0,22.5,34.3,0,0
2023-02-23,Electronics,Store_A,85,0,150,248.08,3.0,22.5,30.1,0,0
2023-02-24,Electronics,Store_A,61,0,150,206.06,3.0,22.5,34.6,0,0
2023-02-25,Electronics,Store_A,63,0,150,211.55,3.0,22.5,31.9,1,0
2023-02-26,Electronics,Store_A,70,0,150,226.59,3.0,22.5,34.2,1,0
2023-02-27,Electronics,Store_A,75,0,150,225.74,3.0,22.5,33.4,0,0
2023-02-28,Electronics,Store_A,90,0,150,239.08,3.0,22.5,26.9,0,0
2023-03-01,Electronics,Store_A,81,0,150,196.96,3.0,22.5,29.4,0,0
2023-03-02,Electronics,Store_A,92,1,150,233.86,3.0,22.5,35.3,0,0
2023-03-03,Electronics,Store_A,77,0,150,258.15,3.0,22.5,32.6,0,0
2023-03-04,Electronics,Store_A,67,0,150,231.22,3.0,22.5,37.4,1,0
2023-03-05,Electronics,Store_A,71,0,150,232.23,3.0,22.5,32.2,1,0
2023-03-06,Electronics,Store_A,81,0,150,206.92,3.0,22.5,35.8,0,0
2023-03-07,Electronics,Store_A,87,0,150,244.27,3.0,22.5,31.9,0,0
2023-03-08,Electronics,Store_A,84,0,150,213.52,3.0,22.5,31.0,0,0
2023-03-09,Electronics,Store_A,79,0,150,251.95,3.0,22.5,31.0,0,0
2023-03-10,Electronics,Store_A,72,0,150,199.7,3.0,22.5,33.9,0,0
2023-03-11,Electronics,Store_A,69,0,150,225.83,3.0,22.5,30.6,1,0
2023-03-12,Electronics,Store_A,72,0,150,237.01,3.0,22.5,34.4,1,0
2023-03-13,Electronics,Store_A,78,0,150,214.51,3.0,22.5,32.4,0,0
2023-03-14,Electronics,Store_A,82,0,150,237.4,3.0,22.5,36.0,0,0
2023-03-15,Electronics,Store_A,89,0,150,221.21,3.0,22.5,35.4,0,0
2023-03-16,Electronics,Store_A,81,0,150,213.82,3.0,22.5,32.8,0,0
2023-03-17,Electronics,Store_A,79,0,150,203.61,3.0,22.5,42.5,0,0
2023-03-18,Electronics,Store_A,68,0,150,248.09,3.0,22.5,35.0,1,0
2023-03-19,Electronics,Store_A,71,0,150,231.35,3.0,22.5,32.1,1,0
2023-03-20,Electronics,Store_A,77,0,150,225.88,3.0,22.5,40.7,0,0
2023-03-21,Electronics,Store_A,84,0,150,233.44,3.0,22.5,34.9,0,0
2023-03-22,Electronics,Store_A,86,0,150,253.97,3.0,22.5,34.6,0,0
2023-03-23,Electronics,Store_A,81,0,150,219.77,3.0,22.5,33.3,0,0
2023-03-24,Electronics,Store_A,69,0,150,260.84,3.0,22.5,35.1,0,0
2023-03-25,Electronics,Store_A,68,0,150,228.84,3.0,22.5,36.4,1,0
2023-03-26,Electronics,Store_A,71,0,150,263.19,3.0,22.5,32.7,1,0
2023-03-27,Electronics,Store_A,76,0,150,244.26,3.0,22.5,34.9,0,0
2023-03-28,Electronics,Store_A,93,0,150,267.34,3.0,22.5,33.3,0,0
2023-03-29,Electronics,Store_A,82,0,150,254.46,3.0,22.5,35.6,0,0
2023-03-30,Electronics,Store_A,89,0,150,224.7,3.0,22.5,36.6,0,0
2023-03-31,Electronics,Store_A,70,0,150,247.19,3.0,22.5,35.3,0,0
2023-04-01,Electronics,Store_A,73,0,150,262.96,3.0,22.5,33.7,1,0
2023-04-02,Electronics,Store_A,70,0,150,262.05,3.0,22.5,33.5,1,0
2023-04-03,Electronics,Store_A,79,0,150,241.15,3.0,22.5,31.5,0,0
2023-04-04,Electronics,Store_A,101,1,150,232.89,3.0,22.5,35.7,0,0
2023-04-05,Electronics,Store_A,90,0,150,245.09,3.0,22.5,34.8,0,0
2023-04-06,Electronics,Store_A,79,0,150,195.95,3.0,22.5,34.2,0,0
2023-04-07,Electronics,Store_A,82,0,150,261.77,3.0,22.5,35.6,0,0
2023-04-08,Electronics,Store_A,79,1,150,259.36,3.0,22.5,36.7,1,0
2023-04-09,Electronics,Store_A,79,0,150,218.58,3.0,22.5,35.9,1,0
2023-04-10,Electronics,Store_A,79,0,150,221.83,3.0,22.5,38.7,0,0
2023-04-11,Electronics,Store_A,85,0,150,208.03,3.0,22.5,37.8,0,0
2023-04-12,Electronics,Store_A,87,0,150,221.1,3.0,22.5,33.5,0,0
2023-04-13,Electronics,Store_A,87,0,150,241.57,3.0,22.5,38.5,0,0
2023-04-14,Electronics,Store_A,75,0,150,268.43,3.0,22.5,38.3,0,0
2023-04-15,Electronics,Store_A,71,0,150,219.38,3.0,22.5,32.2,1,0
2023-04-16,Electronics,Store_A,70,0,150,257.78,3.0,22.5,36.1,1,0
2023-04-17,Electronics,Store_A,85,0,150,233.45,3.0,22.5,37.5,0,0
2023-04-18,Electronics,Store_A,91,0,150,265.37,3.0,22.5,30.4,0,0
2023-04-19,Electronics,Store_A,92,0,150,244.87,3.0,22.5,36.3,0,0
2023-04-20,Electronics,Store_A,84,0,150,237.03,3.0,22.5,36.2,0,0
2023-04-21,Electronics,Store_A,68,0,150,259.84,3.0,22.5,27.3,0,0
2023-04-22,Electronics,Store_A,70,0,150,203.3,3.0,22.5,33.9,1,0
2023-04-23,Electronics,Store_A,70,0,150,259.38,3.0,22.5,35.2,1,0
2023-04-24,Electronics,Store_A,79,0,150,255.37,3.0,22.5,34.8,0,0
2023-04-25,Electronics,Store_A,102,1,150,216.11,3.0,22.5,32.2,0,0
2023-04-26,Electronics,Store_A,90,0,150,235.55,3.0,22.5,31.7,0,0
2023-04-27,Electronics,Store_A,88,1,150,239.88,3.0,22.5,32.7,0,0
2023-04-28,Electronics,Store_A,78,0,150,198.61,3.0,22.5,30.8,0,0
2023-04-29,Electronics,Store_A,70,0,150,239.49,3.0,22.5,36.0,1,0
2023-04-30,Electronics,Store_A,73,0,150,197.6,3.0,22.5,31.3,1,0
2023-05-01,Electronics,Store_A,75,0,150,257.35,3.0,22.5,33.2,0,0
2023-05-02,Electronics,Store_A,87,0,150,257.2,3.0,22.5,34.9,0,0
2023-05-03,Electronics,Store_A,90,0,150,227.28,3.0,22.5,40.9,0,0
2023-05-04,Electronics,Store_A,88,0,150,240.14,3.0,22.5,31.6,0,0
2023-05-05,Electronics,Store_A,82,0,150,242.35,3.0,22.5,29.2,0,0
2023-05-06,Electronics,Store_A,63,0,150,233.43,3.0,22.5,34.7,1,0
2023-05-07,Electronics,Store_A,68,0,150,243.92,3.0,22.5,25.0,1,0
2023-05-08,Electronics,Store_A,83,0,150,232.97,3.0,22.5,33.9,0,0
2023-05-09,Electronics,Store_A,84,0,150,222.14,3.0,22.5,31.4,0,0
2023-05-10,Electronics,Store_A,86,0,150,209.71,3.0,22.5,25.6,0,0
2023-05-11,Electronics,Store_A,77,0,150,233.74,3.0,22.5,29.6,0,0
2023-05-12,Electronics,Store_A,89,1,150,237.9,3.0,22.5,29.7,0,0
2023-05-13,Electronics,Store_A,68,0,150,224.78,3.0,22.5,30.7,1,0
2023-05-14,Electronics,Store_A,77,1,150,220.89,3.0,22.5,31.9,1,0
2023-05-15,Electronics,Store_A,76,0,150,247.67,3.0,22.5,34.2,0,0
2023-05-16,Electronics,Store_A,82,0,150,224.59,3.0,22.5,28.8,0,0
2023-05-17,Electronics,Store_A,89,0,150,248.55,3.0,22.5,30.0,0,0
2023-05-18,Electronics,Store_A,83,0,150,266.63,3.0,22.5,28.8,0,0
2023-05-19,Electronics,Store_A,71,0,150,246.49,3.0,22.5,28.4,0,0
2023-05-20,Electronics,Store_A,62,0,150,222.68,3.0,22.5,23.4,1,0
2023-05-21,Electronics,Store_A,73,0,150,200.33,3.0,22.5,28.4,1,0
2023-05-22,Electronics,Store_A,89,1,150,245.14,3.0,22.5,29.1,0,0
2023-05-23,Electronics,Store_A,87,0,150,195.76,3.0,22.5,24.2,0,0
2023-05-24,Electronics,Store_A,85,0,150,260.53,3.0,22.5,31.5,0,0
2023-05-25,Electronics,Store_A,79,0,150,205.66,3.0,22.5,26.8,0,0
2023-05-26,Electronics,Store_A,75,1,150,231.45,3.0,22.5,26.9,0,0
2023-05-27,Electronics,Store_A,56,0,150,249.69,3.0,22.5,30.8,1,0
2023-05-28,Electronics,Store_A,68,0,150,227.24,3.0,22.5,30.9,1,0
2023-05-29,Electronics,Store_A,70,0,150,254.17,3.0,22.5,24.9,0,0
2023-05-30,Electronics,Store_A,83,0,150,259.32,3.0,22.5,29.4,0,0
2023-05-31,Electronics,Store_A,75,0,150,238.66,3.0,22.5,25.7,0,0
2023-06-01,Electronics,Store_A,83,0,150,246.63,3.0,22.5,29.9,0,0
2023-06-02,Electronics,Store_A,67,0,150,205.69,3.0,22.5,23.7,0,0
2023-06-03,Electronics,Store_A,59,0,150,196.91,3.0,22.5,25.8,1,0
2023-06-04,Electronics,Store_A,59,0,150,200.38,3.0,22.5,30.5,1,0
2023-06-05,Electronics,Store_A,76,0,150,240.43,3.0,22.5,23.1,0,0
2023-06-06,Electronics,Store_A,87,0,150,205.54,3.0,22.5,25.0,0,0
2023-06-07,Electronics,Store_A,81,0,150,267.3,3.0,22.5,24.7,0,0
2023-06-08,Electronics,Store_A,71,0,150,196.75,3.0,22.5,24.8,0,0
2023-06-09,Electronics,Store_A,59,0,150,262.51,3.0,22.5,24.6,0,0
2023-06-10,Electronics,Store_A,61,0,150,261.63,3.0,22.5,26.1,1,0
2023-06-11,Electronics,Store_A,56,0,150,220.53,3.0,22.5,20.7,1,0
2023-06-12,Electronics,Store_A,71,0,150,235.63,3.0,22.5,21.4,0,0
2023-06-13,Electronics,Store_A,77,0,150,217.67,3.0,22.5,28.4,0,0
2023-06-14,Electronics,Store_A,74,0,150,267.48,3.0,22.5,21.9,0,0
2023-06-15,Electronics,Store_A,78,0,150,205.44,3.0,22.5,18.7,0,0
2023-06-16,Electronics,Store_A,64,0,150,225.13,3.0,22.5,31.0,0,0
2023-06-17,Electronics,Store_A,60,0,150,237.7,3.0,22.5,26.4,1,0
2023-06-18,Electronics,Store_A,59,0,150,197.96,3.0,22.5,19.6,1,0
2023-06-19,Electronics,Store_A,62,0,150,267.3,3.0,22.5,23.9,0,0
2023-06-20,Electronics,Store_A,77,0,150,260.25,3.0,22.5,28.3,0,0
2023-06-21,Electronics,Store_A,76,0,150,254.57,3.0,22.5,23.5,0,0
2023-06-22,Electronics,Store_A,72,0,150,268.57,3.0,22.5,18.9,0,0
2023-06-23,Electronics,Store_A,64,0,150,223.15,3.0,22.5,25.3,0,0
2023-06-24,Electronics,Store_A,60,0,150,223.99,3.0,22.5,19.8,1,0
2023-06-25,Electronics,Store_A,70,0,150,259.92,3.0,22.5,20.9,1,0
2023-06-26,Electronics,Store_A,72,0,150,252.34,3.0,22.5,20.4,0,0
2023-06-27,Electronics,Store_A,79,0,150,261.98,3.0,22.5,20.5,0,0
2023-06-28,Electronics,Store_A,88,1,150,233.28,3.0,22.5,23.9,0,0
2023-06-29,Electronics,Store_A,78,0,150,249.2,3.0,22.5,19.9,0,0
2023-06-30,Electronics,Store_A,60,0,150,221.9,3.0,22.5,18.1,0,0
2023-07-01,Electronics,Store_A,52,0,150,266.81,3.0,22.5,18.1,1,0
2023-07-02,Electronics,Store_A,68,1,150,196.07,3.0,22.5,22.4,1,0
2023-07-03,Electronics,Store_A,67,0,150,205.71,3.0,22.5,21.8,0,0
2023-07-04,Electronics,Store_A,85,0,150,252.46,3.0,22.5,22.9,0,1
2023-07-05,Electronics,Store_A,81,0,150,231.57,3.0,22.5,19.7,0,1
2023-07-06,Electronics,Store_A,85,1,150,199.95,3.0,22.5,13.9,0,1
2023-07-07,Electronics,Store_A,70,0,150,266.08,3.0,22.5,18.2,0,1
2023-07-08,Electronics,Store_A,67,1,150,217.47,3.0,22.5,20.2,1,0
2023-07-09,Electronics,Store_A,74,1,150,248.03,3.0,22.5,18.1,1,0
2023-07-10,Electronics,Store_A,75,1,150,217.15,3.0,22.5,15.7,0,0
2023-07-11,Electronics,Store_A,74,0,150,264.69,3.0,22.5,15.7,0,0
2023-07-12,Electronics,Store_A,72,0,150,230.73,3.0,22.5,19.2,0,0
2023-07-13,Electronics,Store_A,67,0,150,240.26,3.0,22.5,17.1,0,0
2023-07-14,Electronics,Store_A,55,0,150,261.65,3.0,22.5,17.8,0,0
2023-07-15,Electronics,Store_A,61,0,150,241.86,3.0,22.5,12.7,1,0
2023-07-16,Electronics,Store_A,62,1,150,248.55,3.0,22.5,18.6,1,0
2023-07-17,Electronics,Store_A,63,0,150,234.01,3.0,22.5,20.2,0,0
2023-07-18,Electronics,Store_A,66,0,150,232.25,3.0,22.5,18.5,0,0
2023-07-19,Electronics,Store_A,72,0,150,199.07,3.0,22.5,12.7,0,0
2023-07-20,Electronics,Store_A,63,0,150,215.71,3.0,22.5,15.3,0,0
2023-07-21,Electronics,Store_A,53,0,150,202.64,3.0,22.5,18.4,0,0
2023-07-22,Electronics,Store_A,54,0,150,218.5,3.0,22.5,13.4,1,0
2023-07-23,Electronics,Store_A,52,0,150,263.25,3.0,22.5,17.4,1,0
2023-07-24,Electronics,Store_A,60,0,150,224.07,3.0,22.5,20.3,0,0
2023-07-25,Electronics,Store_A,70,0,150,244.98,3.0,22.5,11.6,0,0
2023-07-26,Electronics,Store_A,65,0,150,202.9,3.0,22.5,17.0,0,0
2023-07-27,Electronics,Store_A,62,0,150,222.0,3.0,22.5,14.0,0,0
2023-07-28,Electronics,Store_A,43,0,150,229.33,3.0,22.5,13.4,0,0
2023-07-29,Electronics,Store_A,44,0,150,198.93,3.0,22.5,8.9,1,0
2023-07-30,Electronics,Store_A,56,0,150,258.78,3.0,22.5,12.0,1,0
2023-07-31,Electronics,Store_A,57,0,150,261.01,3.0,22.5,19.0,0,0
2023-08-01,Electronics,Store_A,70,0,150,217.15,3.0,22.5,17.3,0,0
2023-08-02,Electronics,Store_A,73,0,150,218.67,3.0,22.5,14.7,0,0
2023-08-03,Electronics,Store_A,68,0,150,209.94,3.0,22.5,9.8,0,0
2023-08-04,Electronics,Store_A,50,0,150,199.36,3.0,22.5,7.6,0,0
2023-08-05,Electronics,Store_A,41,0,150,257.66,3.0,22.5,12.0,1,0
2023-08-06,Electronics,Store_A,56,1,150,196.45,3.0,22.5,8.0,1,0
2023-08-07,Electronics,Store_A,56,0,150,225.32,3.0,22.5,3.3,0,0
2023-08-08,Electronics,Store_A,64,0,150,229.81,3.0,22.5,11.0,0,0
2023-08-09,Electronics,Store_A,74,0,150,218.39,3.0,22.5,11.4,0,0
2023-08-10,Electronics,Store_A,61,0,150,268.2,3.0,22.5,15.2,0,0
2023-08-11,Electronics,Store_A,51,0,150,214.92,3.0,22.5,10.9,0,0
2023-08-12,Electronics,Store_A,63,1,150,233.85,3.0,22.5,7.9,1,0
2023-08-13,Electronics,Store_A,52,0,150,268.06,3.0,22.5,5.9,1,0
2023-08-14,Electronics,Store_A,58,0,150,229.35,3.0,22.5,11.8,0,0
2023-08-15,Electronics,Store_A,62,0,150,212.12,3.0,22.5,9.1,0,0
2023-08-16,Electronics,Store_A,72,0,150,230.54,3.0,22.5,9.1,0,0
2023-08-17,Electronics,Store_A,74,1,150,200.67,3.0,22.5,9.4,0,0
2023-08-18,Electronics,Store_A,48,0,150,205.56,3.0,22.5,7.3,0,0
2023-08-19,Electronics,Store_A,47,0,150,206.02,3.0,22.5,13.1,1,0
2023-08-20,Electronics,Store_A,42,0,150,245.56,3.0,22.5,13.4,1,0
2023-08-21,Electronics,Store_A,57,0,150,216.79,3.0,22.5,7.8,0,0
2023-08-22,Electronics,Store_A,63,0,150,199.67,3.0,22.5,10.2,0,0
2023-08-23,Electronics,Store_A,60,0,150,266.85,3.0,22.5,7.7,0,0
2023-08-24,Electronics,Store_A,58,0,150,245.97,3.0,22.5,3.2,0,0
2023-08-25,Electronics,Store_A,65,1,150,229.47,3.0,22.5,6.0,0,0
2023-08-26,Electronics,Store_A,42,0,150,207.43,3.0,22.5,7.5,1,0
2023-08-27,Electronics,Store_A,48,0,150,213.15,3.0,22.5,8.7,1,0
2023-08-28,Electronics,Store_A,54,0,150,214.47,3.0,22.5,8.5,0,0
2023-08-29,Electronics,Store_A,58,0,150,241.68,3.0,22.5,7.8,0,0
2023-08-30,Electronics,Store_A,65,0,150,263.09,3.0,22.5,5.4,0,0
2023-08-31,Electronics,Store_A,58,0,150,268.3,3.0,22.5,8.8,0,0
2023-09-01,Electronics,Store_A,48,0,150,248.87,3.0,22.5,3.2,0,0
2023-09-02,Electronics,Store_A,49,0,150,207.2,3.0,22.5,10.3,1,0
2023-09-03,Electronics,Store_A,45,0,150,195.91,3.0,22.5,11.4,1,0
2023-09-04,Electronics,Store_A,68,1,150,212.15,3.0,22.5,5.9,0,0
2023-09-05,Electronics,Store_A,58,0,150,258.6,3.0,22.5,3.2,0,0
2023-09-06,Electronics,Store_A,62,0,150,197.19,3.0,22.5,3.7,0,0
2023-09-07,Electronics,Store_A,54,0,150,216.67,3.0,22.5,7.3,0,0
2023-09-08,Electronics,Store_A,43,0,150,251.57,3.0,22.5,1.3,0,0
2023-09-09,Electronics,Store_A,43,0,150,221.78,3.0,22.5,7.8,1,0
2023-09-10,Electronics,Store_A,46,0,150,221.89,3.0,22.5,1.2,1,0
2023-09-11,Electronics,Store_A,49,0,150,263.87,3.0,22.5,4.1,0,0
2023-09-12,Electronics,Store_A,54,0,150,197.92,3.0,22.5,5.9,0,0
2023-09-13,Electronics,Store_A,75,1,150,216.19,3.0,22.5,5.1,0,0
2023-09-14,Electronics,Store_A,50,0,150,238.51,3.0,22.5,11.6,0,0
2023-09-15,Electronics,Store_A,44,0,150,221.48,3.0,22.5,8.4,0,0
2023-09-16,Electronics,Store_A,48,0,150,230.73,3.0,22.5,4.3,1,0
2023-09-17,Electronics,Store_A,45,0,150,208.96,3.0,22.5,1.4,1,0
2023-09-18,Electronics,Store_A,50,0,150,200.34,3.0,22.5,6.7,0,0
2023-09-19,Electronics,Store_A,72,1,150,225.71,3.0,22.5,7.4,0,0
2023-09-20,Electronics,Store_A,59,0,150,247.02,3.0,22.5,8.1,0,0
2023-09-21,Electronics,Store_A,52,0,150,260.69,3.0,22.5,6.5,0,0
2023-09-22,Electronics,Store_A,45,0,150,197.82,3.0,22.5,0.2,0,0
2023-09-23,Electronics,Store_A,44,0,150,199.1,3.0,22.5,-2.5,1,0
2023-09-24,Electronics,Store_A,41,0,150,217.8,3.0,22.5,2.0,1,0
2023-09-25,Electronics,Store_A,56,0,150,258.63,3.0,22.5,7.5,0,0
2023-09-26,Electronics,Store_A,55,0,150,248.45,3.0,22.5,1.5,0,0
2023-09-27,Electronics,Store_A,59,0,150,262.65,3.0,22.5,1.6,0,0
2023-09-28,Electronics,Store_A,62,0,150,244.58,3.0,22.5,-0.1,0,0
2023-09-29,Electronics,Store_A,67,1,150,207.55,3.0,22.5,6.2,0,0
2023-09-30,Electronics,Store_A,44,0,150,198.18,3.0,22.5,5.3,1,0
2023-10-01,Electronics,Store_A,37,0,150,248.58,3.0,22.5,7.4,1,0
2023-10-02,Electronics,Store_A,52,0,150,233.17,3.0,22.5,2.1,0,0
2023-10-03,Electronics,Store_A,64,0,150,229.63,3.0,22.5,8.0,0,0
2023-10-04,Electronics,Store_A,66,0,150,259.63,3.0,22.5,7.8,0,0
2023-10-05,Electronics,Store_A,54,0,150,220.9,3.0,22.5,6.7,0,0
2023-10-06,Electronics,Store_A,51,0,150,237.16,3.0,22.5,7.9,0,0
2023-10-07,Electronics,Store_A,32,0,150,207.23,3.0,22.5,4.9,1,0
2023-10-08,Electronics,Store_A,41,0,150,196.89,3.0,22.5,9.4,1,0
