date,product,store,demand,is_promotion,unit_cost,selling_price,holding_cost_per_unit,stockout_cost_per_unit,temperature,is_weekend,is_holiday,product_enc,store_enc,day_of_week,day_of_month,month,quarter,week_of_year,year,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,roll_mean_7,roll_std_7,roll_mean_14,roll_std_14,roll_mean_30,roll_std_30,price_ratio,profit_margin
30-05-2022,Clothing,Store_A,111,0,30,42.98,0.6,4.5,30.4,0,0,0,0,0,30,5,2,22,2022,89,109,106,127,108.4285714,9.692903639,110.3571429,11.77093646,111.6333333,10.81341228,1.432666667,0.302000931
31-05-2022,Clothing,Store_A,113,0,30,53.18,0.6,4.5,30.6,0,0,0,0,1,31,5,2,22,2022,111,111,125,114,108.7142857,9.741907509,110.7142857,11.70423047,111.1,10.41666437,1.772666667,0.43587815
01-06-2022,Clothing,Store_A,118,0,30,51.4,0.6,4.5,28.1,0,0,0,0,2,1,6,2,22,2022,113,121,138,98,109,9.848857802,109.8571429,10.99550358,111.0666667,10.40866129,1.713333333,0.416342412
02-06-2022,Clothing,Store_A,97,0,30,53.02,0.6,4.5,30.8,0,0,0,0,3,2,6,2,22,2022,118,108,104,133,108.5714286,9.289010404,108.4285714,7.929635608,111.7333333,10.18089263,1.767333333,0.434175783
03-06-2022,Clothing,Store_A,86,0,30,47.47,0.6,4.5,32.1,0,0,0,0,4,3,6,2,22,2022,97,108,106,122,107,10.2794293,107.9285714,8.43494823,110.5333333,9.697967556,1.582333333,0.368021909
04-06-2022,Clothing,Store_A,108,0,30,41.09,0.6,4.5,22.9,1,0,0,0,5,4,6,2,22,2022,86,113,109,102,103.8571429,12.94125923,106.5,10.27880568,109.3333333,10.42984224,1.369666667,0.269895352
05-06-2022,Clothing,Store_A,122,1,30,40.49,0.6,4.5,23.6,1,0,0,0,6,5,6,2,22,2022,108,89,98,106,103.1428571,12.48236852,106.4285714,10.26355978,109.5333333,10.34152438,1.349666667,0.259076315
06-06-2022,Clothing,Store_A,100,0,30,41.72,0.6,4.5,24.5,0,0,0,0,0,6,6,2,23,2022,122,111,109,101,107.8571429,12.48236852,108.1428571,10.74070004,110.0666667,10.56321964,1.390666667,0.280920422
07-06-2022,Clothing,Store_A,134,1,30,48.21,0.6,4.5,27.1,0,0,0,0,1,7,6,2,23,2022,100,113,111,111,106.2857143,12.71107504,107.5,10.95269549,110.0333333,10.59434896,1.607,0.377722464
08-06-2022,Clothing,Store_A,112,0,30,53.32,0.6,4.5,20.4,0,0,0,0,2,8,6,2,23,2022,134,118,121,113,109.2857143,16.4794244,109.1428571,13.04346074,110.8,11.46328472,1.777333333,0.43735934
09-06-2022,Clothing,Store_A,105,0,30,43.47,0.6,4.5,30.6,0,0,0,0,3,9,6,2,23,2022,112,97,108,115,108.4285714,16.1023512,108.5,12.62933094,110.7666667,11.45811964,1.449,0.309868875
10-06-2022,Clothing,Store_A,104,0,30,40.03,0.6,4.5,22.6,0,0,0,0,4,10,6,2,23,2022,105,86,108,128,109.5714286,15.4257052,108.2857143,12.66387091,110.4333333,11.4761622,1.334333333,0.250562078
11-06-2022,Clothing,Store_A,94,0,30,51.14,0.6,4.5,24.7,1,0,0,0,5,11,6,2,23,2022,104,108,113,110,112.1428571,11.95029388,108,12.71582902,109.6333333,11.03750138,1.704666667,0.413375049
12-06-2022,Clothing,Store_A,106,0,30,44.56,0.6,4.5,24.4,1,0,0,0,6,12,6,2,23,2022,94,122,89,109,110.1428571,13.78922975,106.6428571,13.14772366,109.1,11.39978826,1.485333333,0.326750449
13-06-2022,Clothing,Store_A,94,0,30,53.73,0.6,4.5,24.1,0,0,0,0,0,13,6,2,24,2022,106,100,111,110,107.8571429,12.78578079,107.8571429,12.13930135,109,11.41384519,1.791,0.441652708
14-06-2022,Clothing,Store_A,141,1,30,47.07,0.6,4.5,28.2,0,0,0,0,1,14,6,2,24,2022,94,134,113,105,107,13.57694124,106.6428571,12.64063742,108.4666667,11.73480921,1.569,0.36265137
15-06-2022,Clothing,Store_A,113,0,30,43.31,0.6,4.5,21.2,0,0,0,0,2,15,6,2,24,2022,141,112,118,106,108,15.94783162,108.6428571,15.59391964,109.6666667,13.12626568,1.443666667,0.307319326
16-06-2022,Clothing,Store_A,111,0,30,42.47,0.6,4.5,20.6,0,0,0,0,3,16,6,2,24,2022,113,105,97,125,108.1428571,15.99404651,108.2857143,15.4194112,109.9,13.12105442,1.415666667,0.293619025
17-06-2022,Clothing,Store_A,99,0,30,44.92,0.6,4.5,25.7,0,0,0,0,4,17,6,2,24,2022,111,104,86,138,109,15.95827894,109.2857143,15.08146377,109.4333333,12.8107803,1.497333333,0.332146037
18-06-2022,Clothing,Store_A,83,0,30,48.51,0.6,4.5,22.9,1,0,0,0,5,18,6,2,24,2022,99,94,108,104,108.2857143,16.3270153,110.2142857,13.89066411,108.1333333,11.74655733,1.617,0.38157081
19-06-2022,Clothing,Store_A,96,0,30,48.16,0.6,4.5,25,1,0,0,0,6,19,6,2,24,2022,83,106,122,106,106.7142857,18.33679621,108.4285714,15.68788992,107.4333333,12.59634138,1.605333333,0.377076412
20-06-2022,Clothing,Store_A,105,0,30,46.3,0.6,4.5,20.9,0,0,0,0,0,20,6,2,25,2022,96,94,100,109,105.2857143,18.78575955,106.5714286,15.49547967,107.1,12.76674019,1.543333333,0.352051836
21-06-2022,Clothing,Store_A,105,0,30,50.66,0.6,4.5,21.4,0,0,0,0,1,21,6,2,25,2022,105,141,134,98,106.8571429,18.13310574,106.9285714,15.3896283,106.9666667,12.76710032,1.688666667,0.407816818
22-06-2022,Clothing,Store_A,93,0,30,47.69,0.6,4.5,26.7,0,0,0,0,2,22,6,2,25,2022,105,113,112,109,101.7142857,10.20970593,104.8571429,13.2714682,107.2,12.66109981,1.589666667,0.370937303
23-06-2022,Clothing,Store_A,103,0,30,39.23,0.6,4.5,25.4,0,0,0,0,3,23,6,2,25,2022,93,111,105,111,98.85714286,9.28131764,103.5,13.45505338,106.6666667,12.91706525,1.307666667,0.235279123
24-06-2022,Clothing,Store_A,103,0,30,48.77,0.6,4.5,28.2,0,0,0,0,4,24,6,2,25,2022,103,99,104,121,97.71428571,7.931252228,103.3571429,13.44851804,106.4,12.90709508,1.625666667,0.384867747
25-06-2022,Clothing,Store_A,83,0,30,50.26,0.6,4.5,23.2,1,0,0,0,5,25,6,2,25,2022,103,83,94,108,98.28571429,8.17953311,103.2857143,13.4474966,105.8,12.62018088,1.675333333,0.40310386
26-06-2022,Clothing,Store_A,91,0,30,45.12,0.6,4.5,21.6,1,0,0,0,6,26,6,2,25,2022,83,96,106,108,98.28571429,8.17953311,102.5,14.32453516,104.9666667,13.27814729,1.504,0.335106383
27-06-2022,Clothing,Store_A,103,0,30,48.46,0.6,4.5,19.3,0,0,0,0,0,27,6,2,26,2022,91,105,94,113,97.57142857,8.618916074,101.4285714,14.60091823,104.4,13.50504376,1.615333333,0.380932728
28-06-2022,Clothing,Store_A,105,0,30,47.96,0.6,4.5,14.3,0,0,0,0,1,28,6,2,26,2022,103,105,141,89,97.28571429,8.360906763,102.0714286,14.44599644,104.0666667,13.40852362,1.598666667,0.374478732
29-06-2022,Clothing,Store_A,104,0,30,42.03,0.6,4.5,26,0,0,0,0,2,29,6,2,26,2022,105,93,113,111,97.28571429,8.360906763,99.5,9.254936313,104.6,13.10330308,1.401,0.286224126
30-06-2022,Clothing,Store_A,108,0,30,42.04,0.6,4.5,22.4,0,0,0,0,3,30,6,2,26,2022,104,103,111,113,98.85714286,8.454359259,98.85714286,8.529200006,104.3666667,13.04761395,1.401333333,0.286393911
01-07-2022,Clothing,Store_A,99,0,30,49.6,0.6,4.5,20.1,0,0,0,0,4,1,7,3,26,2022,108,103,99,118,99.57142857,9.052755434,98.64285714,8.233208019,104.2,12.96520543,1.653333333,0.39516129
02-07-2022,Clothing,Store_A,95,0,30,44.08,0.6,4.5,18,1,0,0,0,5,2,7,3,26,2022,99,83,83,97,99,8.925618559,98.64285714,8.233208019,103.5666667,12.72977323,1.469333333,0.319419238
03-07-2022,Clothing,Store_A,89,0,30,44.11,0.6,4.5,19.1,1,0,0,0,6,3,7,3,26,2022,95,91,96,86,100.7142857,6.019808572,99.5,7.013722813,103.5,12.77052101,1.470333333,0.319882113
04-07-2022,Clothing,Store_A,121,0,30,40.45,0.6,4.5,17.2,0,1,0,0,0,4,7,3,27,2022,89,103,105,108,100.4285714,6.579187966,99,7.51408933,103.6,12.6398385,1.348333333,0.258343634
05-07-2022,Clothing,Store_A,119,0,30,44.59,0.6,4.5,17.6,0,1,0,0,1,5,7,3,27,2022,121,105,105,122,103,10.24695077,100.1428571,9.461315105,104.0333333,13.01321168,1.486333333,0.327203409
06-07-2022,Clothing,Store_A,133,0,30,50.36,0.6,4.5,22.3,0,1,0,0,2,6,7,3,27,2022,119,104,93,100,105,11.93035345,101.1428571,10.67604899,103.9333333,12.8812436,1.678666667,0.404289118
07-07-2022,Clothing,Store_A,120,0,30,47.66,0.6,4.5,21.1,0,1,0,0,3,7,7,3,27,2022,133,108,103,134,109.1428571,15.89998503,104,13.34742845,105.0333333,13.9023276,1.588666667,0.370541334
08-07-2022,Clothing,Store_A,86,0,30,45.45,0.6,4.5,20.2,0,0,0,0,4,8,7,3,27,2022,120,99,103,112,110.8571429,16.39541167,105.2142857,14.00647417,104.5666667,13.10878445,1.515,0.339933993
09-07-2022,Clothing,Store_A,89,0,30,46.59,0.6,4.5,15.9,1,0,0,0,5,9,7,3,27,2022,86,95,83,105,109,18.55622088,104,14.92030109,103.7,13.45528995,1.553,0.356084997
10-07-2022,Clothing,Store_A,98,1,30,40.82,0.6,4.5,18.2,1,0,0,0,6,10,7,3,27,2022,89,89,91,104,108.1428571,19.4287465,104.4285714,14.34580767,103.1666667,13.7165476,1.360666667,0.265066144
11-07-2022,Clothing,Store_A,96,0,30,53.5,0.6,4.5,12.5,0,0,0,0,0,11,7,3,28,2022,98,121,103,94,109.4285714,18.21041042,104.9285714,13.95853357,102.9666667,13.74768528,1.783333333,0.439252336
12-07-2022,Clothing,Store_A,105,0,30,46.13,0.6,4.5,19.7,0,0,0,0,1,12,7,3,28,2022,96,119,105,106,105.8571429,18.01322266,104.4285714,14.15689169,103.0333333,13.70749438,1.537666667,0.349663993
13-07-2022,Clothing,Store_A,112,0,30,43.37,0.6,4.5,16.8,0,0,0,0,2,13,7,3,28,2022,105,133,104,94,103.8571429,17.06290881,104.4285714,14.15689169,103,13.70124585,1.445666667,0.308277611
14-07-2022,Clothing,Store_A,101,0,30,52.34,0.6,4.5,20.1,0,0,0,0,3,14,7,3,28,2022,112,120,108,141,100.8571429,12.25327944,105,14.29900481,103.6,13.6876486,1.744666667,0.426824608
15-07-2022,Clothing,Store_A,90,0,30,44.62,0.6,4.5,14.5,0,0,0,0,4,15,7,3,28,2022,101,86,99,113,98.14285714,8.970852271,104.5,14.30841603,102.2666667,11.72657852,1.487333333,0.32765576
16-07-2022,Clothing,Store_A,80,0,30,47.35,0.6,4.5,19,1,0,0,0,5,16,7,3,28,2022,90,89,95,111,98.71428571,8.159131606,103.8571429,14.769288,101.5,11.75247589,1.578333333,0.366420275
17-07-2022,Clothing,Store_A,88,0,30,48.09,0.6,4.5,15.2,1,0,0,0,6,17,7,3,28,2022,80,98,89,99,97.42857143,10.35788175,102.7857143,15.95753293,100.4666667,12.24106524,1.603,0.376169682
18-07-2022,Clothing,Store_A,89,0,30,46.6,0.6,4.5,14.9,0,0,0,0,0,18,7,3,29,2022,88,96,121,83,96,10.93922605,102.7142857,16.02607765,100.1,12.44948413,1.553333333,0.356223176
19-07-2022,Clothing,Store_A,122,1,30,44.53,0.6,4.5,20.5,0,0,0,0,1,19,7,3,29,2022,89,105,119,96,95,11.25462868,100.4285714,15.49051464,100.3,12.21121587,1.484333333,0.326296879
20-07-2022,Clothing,Store_A,131,1,30,43.21,0.6,4.5,20.7,0,0,0,0,2,20,7,3,29,2022,122,112,133,105,97.42857143,14.98729621,100.6428571,15.78513002,101.1666667,12.80377997,1.440333333,0.305716269
21-07-2022,Clothing,Store_A,94,0,30,47.16,0.6,4.5,9.5,0,0,0,0,3,21,7,3,29,2022,131,101,120,105,100.1428571,19.19573365,100.5,15.47578754,102.0333333,13.90480774,1.572,0.363867684
22-07-2022,Clothing,Store_A,87,0,30,40.21,0.6,4.5,16.7,0,0,0,0,4,22,7,3,29,2022,94,90,86,93,99.14285714,19.32553209,98.64285714,14.4839813,101.6666667,13.96876647,1.340333333,0.253916936
23-07-2022,Clothing,Store_A,85,0,30,49.42,0.6,4.5,22.1,1,0,0,0,5,23,7,3,29,2022,87,80,89,103,98.71428571,19.59348774,98.71428571,14.41915698,101.4666667,14.13904677,1.647333333,0.392958316
24-07-2022,Clothing,Store_A,110,1,30,40.2,0.6,4.5,12.6,1,0,0,0,6,24,7,3,29,2022,85,88,98,103,99.42857143,18.87553216,98.42857143,14.66400242,100.8666667,14.45023167,1.34,0.253731343
25-07-2022,Clothing,Store_A,100,0,30,41.29,0.6,4.5,9.4,0,0,0,0,0,25,7,3,30,2022,110,89,96,83,102.5714286,18.48293937,99.28571429,14.98424081,101.1,14.54209111,1.376333333,0.273431824
26-07-2022,Clothing,Store_A,117,1,30,43.69,0.6,4.5,12.9,0,0,0,0,1,26,7,3,30,2022,100,122,105,91,104.1428571,17.58245879,99.57142857,14.95487719,101.6666667,14.13807121,1.456333333,0.313344015
27-07-2022,Clothing,Store_A,110,0,30,48.84,0.6,4.5,14.9,0,0,0,0,2,27,7,3,30,2022,117,131,112,103,103.4285714,16.82118845,100.4285714,15.61909229,102.5333333,14.25804875,1.628,0.385749386
28-07-2022,Clothing,Store_A,91,0,30,45.22,0.6,4.5,5.9,0,0,0,0,3,28,7,3,30,2022,110,94,101,105,100.4285714,12.36739184,100.2857143,15.51390727,102.7666667,14.3230784,1.507333333,0.336576736
29-07-2022,Clothing,Store_A,80,0,30,52.35,0.6,4.5,14.9,0,0,0,0,4,29,7,3,30,2022,91,87,90,104,100,12.67543556,99.57142857,15.70749104,102.3,14.47506774,1.745,0.426934097
30-07-2022,Clothing,Store_A,97,0,30,43.12,0.6,4.5,12.6,1,0,0,0,5,30,7,3,30,2022,80,85,80,108,99,14.07124728,98.85714286,16.38881956,101.5,15.03042891,1.437333333,0.304267161
31-07-2022,Clothing,Store_A,72,0,30,39.38,0.6,4.5,15.4,1,0,0,0,6,31,7,3,30,2022,97,110,88,99,100.7142857,12.75035014,100.0714286,15.48927314,101.1333333,15.00053639,1.312666667,0.238191976
01-08-2022,Clothing,Store_A,94,0,30,45.3,0.6,4.5,11.1,0,0,0,0,0,1,8,3,31,2022,72,100,89,95,95.28571429,15.85049196,98.92857143,16.96813432,100.2333333,15.91504024,1.51,0.337748344
02-08-2022,Clothing,Store_A,90,0,30,50.63,0.6,4.5,10.6,0,0,0,0,1,2,8,3,31,2022,94,117,122,89,94.42857143,15.71471861,99.28571429,16.79481867,100.2,15.92742159,1.687666667,0.407465929
03-08-2022,Clothing,Store_A,100,0,30,48.93,0.6,4.5,11.5,0,0,0,0,2,3,8,3,31,2022,90,110,131,121,90.57142857,12.16356777,97,15.60078893,100.2333333,15.90420316,1.631,0.386879215
04-08-2022,Clothing,Store_A,87,0,30,49.2,0.6,4.5,8,0,0,0,0,3,4,8,3,31,2022,100,91,94,119,89.14285714,9.873003113,94.78571429,12.24228845,99.53333333,15.41323509,1.64,0.390243902
05-08-2022,Clothing,Store_A,101,1,30,40.21,0.6,4.5,13.7,0,0,0,0,4,5,8,3,31,2022,87,80,87,133,88.57142857,9.863352082,94.28571429,12.41852569,98.46666667,15.12416047,1.340333333,0.253916936
06-08-2022,Clothing,Store_A,78,0,30,49.54,0.6,4.5,14.6,1,0,0,0,5,6,8,3,31,2022,101,97,85,120,91.57142857,10.01427552,95.28571429,12.35020132,97.4,13.66243276,1.651333333,0.394428744
07-08-2022,Clothing,Store_A,79,0,30,46.86,0.6,4.5,13.7,1,0,0,0,6,7,8,3,31,2022,78,72,110,86,88.85714286,10.83864339,94.78571429,12.92688654,96,13.41640786,1.562,0.359795134
08-08-2022,Clothing,Store_A,94,0,30,41.49,0.6,4.5,10.1,0,0,0,0,0,8,8,3,32,2022,79,94,100,89,89.85714286,9.227288721,92.57142857,12.77445941,95.76666667,13.65506937,1.383,0.276934201
09-08-2022,Clothing,Store_A,109,0,30,41.92,0.6,4.5,13.5,0,0,0,0,1,9,8,3,32,2022,94,90,117,98,89.85714286,9.227288721,92.14285714,12.60559792,95.93333333,13.60003381,1.397333333,0.284351145
10-08-2022,Clothing,Store_A,106,0,30,45.72,0.6,4.5,13.1,0,0,0,0,2,10,8,3,32,2022,109,100,110,96,92.57142857,11.73111451,91.57142857,11.52732063,96.3,13.80442208,1.524,0.343832021
11-08-2022,Clothing,Store_A,91,0,30,47.54,0.6,4.5,15.4,0,0,0,0,3,11,8,3,32,2022,106,87,91,105,93.42857143,12.55464247,91.28571429,11.07615992,96.63333333,13.91720179,1.584666667,0.368952461
12-08-2022,Clothing,Store_A,90,0,30,44.35,0.6,4.5,10.9,0,0,0,0,4,12,8,3,32,2022,91,101,80,112,94,12.30176139,91.28571429,11.07615992,96.16666667,13.86159003,1.478333333,0.32356257
13-08-2022,Clothing,Store_A,86,0,30,48.22,0.6,4.5,13.8,1,0,0,0,5,13,8,3,32,2022,90,78,97,101,92.42857143,11.95626952,92,10.60478847,95.43333333,13.57402015,1.607333333,0.377851514
14-08-2022,Clothing,Store_A,87,0,30,44.39,0.6,4.5,9.6,1,0,0,0,6,14,8,3,32,2022,86,79,72,90,93.57142857,10.65922359,91.21428571,10.61333393,94.93333333,13.63801314,1.479666667,0.324172111
15-08-2022,Clothing,Store_A,81,0,30,47.46,0.6,4.5,12.2,0,0,0,0,0,15,8,3,33,2022,87,94,94,80,94.71428571,9.159954252,92.28571429,9.185511764,94.83333333,13.68634692,1.582,0.367888748
16-08-2022,Clothing,Store_A,97,0,30,43.72,0.6,4.5,6.3,0,0,0,0,1,16,8,3,33,2022,81,109,90,88,92.85714286,10.54243127,91.35714286,9.644505354,94.86666667,13.6501442,1.457333333,0.313815188
17-08-2022,Clothing,Store_A,118,1,30,52.15,0.6,4.5,10.6,0,0,0,0,2,17,8,3,33,2022,97,106,100,89,91.14285714,8.194074514,91.85714286,9.749612559,95.16666667,13.59280574,1.738333333,0.424736337
18-08-2022,Clothing,Store_A,93,0,30,49.14,0.6,4.5,2.4,0,0,0,0,3,18,8,3,33,2022,118,91,87,122,92.85714286,12.13024555,93.14285714,11.86369473,96.13333333,14.15854399,1.638,0.389499389
19-08-2022,Clothing,Store_A,86,0,30,52.86,0.6,4.5,7.8,0,0,0,0,4,19,8,3,33,2022,93,90,101,131,93.14285714,12.10273483,93.57142857,11.73236343,95.16666667,13.29527615,1.762,0.43246311
20-08-2022,Clothing,Store_A,76,0,30,53.3,0.6,4.5,10.7,1,0,0,0,5,20,8,3,33,2022,86,86,78,94,92.57142857,12.36739184,92.5,11.68661299,93.66666667,11.53505402,1.776666667,0.437148218
21-08-2022,Clothing,Store_A,60,0,30,47.5,0.6,4.5,5.1,1,0,0,0,6,21,8,3,33,2022,76,87,79,87,91.14285714,13.75292177,92.35714286,11.88798451,93.06666667,11.97679749,1.583333333,0.368421053
22-08-2022,Clothing,Store_A,95,0,30,39.23,0.6,4.5,8,0,0,0,0,0,22,8,3,34,2022,60,81,94,85,87.28571429,18.18162338,91,14.35805858,92.16666667,13.38059154,1.307666667,0.235279123
23-08-2022,Clothing,Store_A,100,0,30,53.18,0.6,4.5,10.2,0,0,0,0,1,23,8,3,34,2022,95,97,109,110,89.28571429,18.14491927,91.07142857,14.37660646,92.5,13.32032411,1.772666667,0.43587815
24-08-2022,Clothing,Store_A,98,0,30,50.63,0.6,4.5,7.6,0,0,0,0,2,24,8,3,34,2022,100,118,106,100,89.71428571,18.39125051,90.42857143,13.6984799,92.16666667,12.98827942,1.687666667,0.407465929
25-08-2022,Clothing,Store_A,94,0,30,49.69,0.6,4.5,8.6,0,0,0,0,3,25,8,3,34,2022,98,93,91,117,86.85714286,14.38087354,89.85714286,13.15503497,92.1,12.95176729,1.656333333,0.396256792
26-08-2022,Clothing,Store_A,73,0,30,41.5,0.6,4.5,2.6,0,0,0,0,4,26,8,3,34,2022,94,86,90,110,87,14.45683229,90.07142857,13.19944221,91.33333333,12.07828868,1.383333333,0.277108434
27-08-2022,Clothing,Store_A,99,1,30,51.03,0.6,4.5,5,1,0,0,0,5,27,8,3,34,2022,73,76,86,91,85.14285714,15.41026251,88.85714286,13.96620725,90.1,11.99525768,1.701,0.412110523
28-08-2022,Clothing,Store_A,85,0,30,53.06,0.6,4.5,2.4,1,0,0,0,6,28,8,3,34,2022,99,60,87,80,88.42857143,15.58692981,89.78571429,14.19197266,90.36666667,12.10438317,1.768666667,0.434602337
29-08-2022,Clothing,Store_A,92,0,30,40.33,0.6,4.5,9.8,0,0,0,0,0,29,8,3,35,2022,85,95,81,97,92,9.763879011,89.64285714,14.23217991,90.53333333,11.99060935,1.344333333,0.256136871
30-08-2022,Clothing,Store_A,94,0,30,46.99,0.6,4.5,0.9,0,0,0,0,1,30,8,3,35,2022,92,100,97,72,91.57142857,9.675693651,90.42857143,14.02039331,90.36666667,11.93223202,1.566333333,0.361566291
31-08-2022,Clothing,Store_A,94,0,30,39.68,0.6,4.5,9.2,0,0,0,0,2,31,8,3,35,2022,94,98,118,94,90.71428571,9.050124966,90.21428571,13.93489572,91.1,11.42999683,1.322666667,0.243951613
01-09-2022,Clothing,Store_A,74,0,30,43.11,0.6,4.5,9.4,0,0,0,0,3,1,9,3,35,2022,94,94,93,90,90.14285714,8.629958892,88.5,11.52088405,91.1,11.42999683,1.437,0.304105776
02-09-2022,Clothing,Store_A,74,0,30,48.27,0.6,4.5,2.2,0,0,0,0,4,2,9,3,35,2022,74,73,86,100,87.28571429,10.29100393,87.14285714,12.05664287,90.56666667,11.84871107,1.609,0.37849596
03-09-2022,Clothing,Store_A,81,0,30,47.4,0.6,4.5,6,1,0,0,0,5,3,9,3,35,2022,74,99,76,87,87.42857143,10.0640804,86.28571429,12.56018478,89.7,12.08347404,1.58,0.367088608
04-09-2022,Clothing,Store_A,80,0,30,50.92,0.6,4.5,7,1,0,0,0,6,4,9,3,35,2022,81,85,60,101,84.85714286,8.83984486,86.64285714,12.31388924,89.5,12.17898133,1.697333333,0.410840534
05-09-2022,Clothing,Store_A,103,1,30,43.72,0.6,4.5,0.3,0,0,0,0,0,5,9,3,36,2022,80,92,95,78,84.14285714,9.026416259,88.07142857,9.910866497,88.8,12.09844675,1.457333333,0.313815188
06-09-2022,Clothing,Store_A,96,0,30,53.84,0.6,4.5,8.7,0,0,0,0,1,6,9,3,36,2022,103,94,100,79,85.71428571,11.29475226,88.64285714,10.55102724,89.63333333,12.18954706,1.794666667,0.442793462
07-09-2022,Clothing,Store_A,97,0,30,44.43,0.6,4.5,7.6,0,0,0,0,2,7,9,3,36,2022,96,94,98,94,86,11.56143013,88.35714286,10.27024936,90.2,12.07276787,1.481,0.324780554
08-09-2022,Clothing,Store_A,90,0,30,46.98,0.6,4.5,5.5,0,0,0,0,3,8,9,3,36,2022,97,74,94,109,86.42857143,11.95626952,88.28571429,10.2012712,90.3,12.1176702,1.566,0.361430396
09-09-2022,Clothing,Store_A,88,0,30,42.14,0.6,4.5,10.2,0,0,0,0,4,9,9,3,36,2022,90,74,73,106,88.71428571,10.64133898,88,10.08426039,89.66666667,11.59171325,1.404666667,0.288087328
10-09-2022,Clothing,Store_A,107,1,30,52.15,0.6,4.5,0.6,1,0,0,0,5,10,9,3,36,2022,88,81,99,91,90.71428571,8.518886581,89.07142857,9.118571799,89.06666667,11.17550688,1.738333333,0.424736337
11-09-2022,Clothing,Store_A,87,0,30,45.59,0.6,4.5,6.4,1,0,0,0,6,11,9,3,36,2022,107,80,85,90,94.42857143,9.21696159,89.64285714,9.996977565,89.6,11.64296443,1.519666667,0.341960956
12-09-2022,Clothing,Store_A,81,0,30,48.51,0.6,4.5,2.1,0,0,0,0,0,12,9,3,37,2022,87,103,92,86,95.42857143,7.634508123,89.78571429,9.939653077,89.5,11.65228999,1.617,0.38157081
13-09-2022,Clothing,Store_A,117,1,30,44.99,0.6,4.5,7.2,0,0,0,0,1,13,9,3,37,2022,81,96,94,87,92.28571429,8.479667559,89,10.182942,89.33333333,11.73950987,1.499666667,0.333185152
14-09-2022,Clothing,Store_A,97,0,30,43.32,0.6,4.5,7.2,0,0,0,0,2,14,9,3,37,2022,117,97,94,81,95.28571429,12.68482408,90.64285714,12.61627242,90.33333333,12.76669518,1.444,0.307479224
15-09-2022,Clothing,Store_A,93,0,30,41.43,0.6,4.5,11.1,0,0,0,0,3,15,9,3,37,2022,97,90,74,97,95.28571429,12.68482408,90.85714286,12.70285942,90.86666667,12.69736148,1.381,0.275887038
16-09-2022,Clothing,Store_A,82,0,30,53.79,0.6,4.5,7.4,0,0,0,0,4,16,9,3,37,2022,93,88,74,118,95.71428571,12.5261631,92.21428571,11.74196007,90.73333333,12.65165475,1.793,0.442275516
17-09-2022,Clothing,Store_A,72,0,30,44.2,0.6,4.5,11.5,1,0,0,0,5,17,9,3,37,2022,82,107,81,93,94.85714286,13.32201901,92.78571429,10.95570502,89.53333333,11.64335931,1.473333333,0.321266968
18-09-2022,Clothing,Store_A,66,0,30,45.23,0.6,4.5,9.3,1,0,0,0,6,18,9,3,37,2022,72,87,80,86,89.85714286,14.51928111,92.14285714,11.92190707,88.83333333,12.05185158,1.507666667,0.336723414
19-09-2022,Clothing,Store_A,86,0,30,41.69,0.6,4.5,4.9,0,0,0,0,0,19,9,3,38,2022,66,81,103,76,86.85714286,17.1408729,91.14285714,13.50132269,88.16666667,12.74709793,1.389666667,0.280402974
20-09-2022,Clothing,Store_A,84,0,30,43.87,0.6,4.5,7.7,0,0,0,0,1,20,9,3,38,2022,86,117,96,60,87.57142857,16.95933512,89.92857143,13.11173453,88.5,12.54715245,1.462333333,0.316161386
21-09-2022,Clothing,Store_A,89,0,30,47.01,0.6,4.5,8.7,0,0,0,0,2,21,9,3,38,2022,84,97,97,95,82.85714286,10.93051648,89.07142857,13.07648674,89.3,11.37798843,1.567,0.361837907
22-09-2022,Clothing,Store_A,108,1,30,40.29,0.6,4.5,0.8,0,0,0,0,3,22,9,3,38,2022,89,93,90,100,81.71428571,9.534398875,88.5,12.87663358,89.1,11.32695899,1.343,0.255398362
23-09-2022,Clothing,Store_A,81,0,30,49.4,0.6,4.5,5.4,0,0,0,0,4,23,9,3,38,2022,108,82,88,98,83.85714286,13.39687241,89.78571429,13.89620076,89.36666667,11.68105845,1.646666667,0.392712551
24-09-2022,Clothing,Store_A,88,0,30,53.65,0.6,4.5,8.6,1,0,0,0,5,24,9,3,38,2022,81,72,107,94,83.71428571,13.42527822,89.28571429,14.08997773,88.8,11.66012953,1.788333333,0.44082013
25-09-2022,Clothing,Store_A,87,0,30,53.85,0.6,4.5,7.7,1,0,0,0,6,25,9,3,38,2022,88,66,87,73,86,12.42309677,87.92857143,13.13518051,88.6,11.61924682,1.795,0.442896936
26-09-2022,Clothing,Store_A,96,1,30,48.6,0.6,4.5,7.9,0,0,0,0,0,26,9,3,39,2022,87,86,81,99,89,8.793937306,87.92857143,13.13518051,89.06666667,11.24625097,1.62,0.382716049
27-09-2022,Clothing,Store_A,89,0,30,48.32,0.6,4.5,3.6,0,0,0,0,1,27,9,3,39,2022,96,84,117,85,90.42857143,9.034326074,89,13.13831742,88.96666667,11.16794469,1.610666667,0.379139073
